UserGestureID,UserID,GestureID,GestureData,CreationDate,UpdationDate
133,9623917503,5,"484 374 351,496 188 916,650 374 1911,653 183 2791,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0,88 -80 0","2023-02-26 15:07:38","2023-02-26 15:07:38"
134,9623917503,5,"476 382 320,526 190 920,663 380 2055,680 184 2998,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0,51 -20 0","2023-02-26 15:07:53","2023-02-26 15:07:53"
135,9623917503,5,"501 375 437,509 203 1074,629 361 1946,653 167 2585,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0,81 -32 0","2023-02-26 15:08:05","2023-02-26 15:08:05"
136,9623917503,5,"487 364 357,653 185 2943,634 362 2078,509 194 1051,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0,47 -52 0","2023-02-26 15:08:16","2023-02-26 15:08:16"
137,9623917503,5,"458 370 436,680 168 3142,662 375 2205,492 196 1114,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0,9 -44 0","2023-02-26 15:08:27","2023-02-26 15:08:27"
138,9623917503,5,"502 216 725,606 373 1289,668 186 2330,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0,39 -26 0","2023-02-26 15:08:37","2023-02-26 15:08:37"
139,9623917503,5,"484 362 350,646 284 2008,492 194 810,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0,33 -40 0","2023-02-26 15:08:47","2023-02-26 15:08:47"
140,9623917503,5,"504 252 508,670 304 1576,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0,32 -30 0","2023-02-26 15:08:57","2023-02-26 15:08:57"
141,9623917503,5,"662 180 2673,611 368 1490,503 208 848,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0,55 -31 0","2023-02-26 15:09:08","2023-02-26 15:09:08"
142,9623917503,5,"552 196 1404,612 361 1506,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0,40 -62 0","2023-02-26 15:09:19","2023-02-26 15:09:19"
143,9623917503,5,"566 363 894,573 203 1256,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0,56 -27 0","2023-02-26 15:09:28","2023-02-26 15:09:28"
144,9623917503,5,"658 196 2901,649 374 1905,506 225 688,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0,42 -49 0","2023-02-26 15:09:39","2023-02-26 15:09:39"
145,9623917503,5,"486 329 361,648 359 2080,569 190 1858,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0,61 -50 0","2023-02-26 15:09:51","2023-02-26 15:09:51"
146,9623917503,5,"545 202 1360,618 377 1627,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0,21 -29 0","2023-02-26 15:10:02","2023-02-26 15:10:02"
147,9623917503,5,"515 264 911,634 289 2711,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0,61 -28 0","2023-02-26 15:10:15","2023-02-26 15:10:15"
148,9623917503,5,"502 220 922,607 310 2085,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0,83 -39 0","2023-02-26 15:10:27","2023-02-26 15:10:27"
149,9623917503,5,"595 363 1338,549 194 1574,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0,81 -41 0","2023-02-26 15:10:38","2023-02-26 15:10:38"
150,9623917503,5,"493 246 689,649 276 2260,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0,84 -48 0","2023-02-26 15:10:47","2023-02-26 15:10:47"
151,9623917503,6,"553 292 1553,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0,77 60 0","2023-02-26 15:11:10","2023-02-26 15:11:10"
152,9623917503,6,"565 263 1265,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0,24 28 0","2023-02-26 15:11:27","2023-02-26 15:11:27"
153,9623917503,6,"545 264 1309,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0,-11 51 0","2023-02-26 15:11:38","2023-02-26 15:11:38"
154,9623917503,6,"681 286 1599,477 257 1136,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0,18 58 0","2023-02-26 15:11:48","2023-02-26 15:11:48"
155,9623917503,6,"530 381 1860,594 164 730,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0,40 53 0","2023-02-26 15:11:57","2023-02-26 15:11:57"
156,9623917503,6,"544 368 2432,588 183 862,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0,63 89 0","2023-02-26 15:12:08","2023-02-26 15:12:08"
157,9623917503,6,"538 273 1214,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0,15 71 0","2023-02-26 15:12:19","2023-02-26 15:12:19"
158,9623917503,6,"654 272 1328,450 308 1248,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0,38 57 0","2023-02-26 15:12:28","2023-02-26 15:12:28"
159,9623917503,6,"565 275 1389,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0,43 33 0","2023-02-26 15:12:40","2023-02-26 15:12:40"
160,9623917503,6,"571 289 1307,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0,-15 52 0","2023-02-26 15:12:52","2023-02-26 15:12:52"
161,9623917503,6,"582 281 1448,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0,-11 38 0","2023-02-26 15:13:04","2023-02-26 15:13:04"
